ID,VPL,USERID,DATESSUBMITTED,COMMENTS,GRADER,DATEGRADED,GRADE,MAILED,HIGHLIGHT,NEVALUATIONS,GROUPID,DATA_ENVIO,DATA_AVALIACAO,NOTA
15356,91,65,1683247036,,0,0,,0,0,0,0,2023-05-05 00:37:16,1970-01-01 00:00:00,
15358,91,65,1683247150,,0,0,,0,0,0,0,2023-05-05 00:39:10,1970-01-01 00:00:00,
15359,91,65,1683247198,,0,1683247203,0,0,0,1,0,2023-05-05 00:39:58,2023-05-05 00:40:03,0.0
15361,91,65,1683247281,,0,0,,0,0,1,0,2023-05-05 00:41:21,1970-01-01 00:00:00,
15364,91,65,1683247391,,0,0,,0,0,1,0,2023-05-05 00:43:11,1970-01-01 00:00:00,
15366,91,65,1683247463,,0,0,,0,0,1,0,2023-05-05 00:44:23,1970-01-01 00:00:00,
15369,91,65,1683247566,,0,0,,0,0,1,0,2023-05-05 00:46:06,1970-01-01 00:00:00,
15386,76,21,1683248069,,0,0,,0,0,0,0,2023-05-05 00:54:29,1970-01-01 00:00:00,
15387,91,65,1683248083,,0,0,,0,0,1,0,2023-05-05 00:54:43,1970-01-01 00:00:00,
15392,94,46,1683248178,,0,0,,0,0,0,0,2023-05-05 00:56:18,1970-01-01 00:00:00,
15394,94,46,1683248236,,0,0,,0,0,0,0,2023-05-05 00:57:16,1970-01-01 00:00:00,
15395,91,65,1683248243,,0,0,,0,0,1,0,2023-05-05 00:57:23,1970-01-01 00:00:00,
15396,94,46,1683248255,,0,0,,0,0,0,0,2023-05-05 00:57:35,1970-01-01 00:00:00,
15402,91,65,1683248496,,0,0,,0,0,1,0,2023-05-05 01:01:36,1970-01-01 00:00:00,
15403,91,65,1683248594,,0,0,,0,0,1,0,2023-05-05 01:03:14,1970-01-01 00:00:00,
15404,94,46,1683248698,,0,0,,0,0,0,0,2023-05-05 01:04:58,1970-01-01 00:00:00,
15405,91,65,1683248758,,0,1683248853,0,0,0,2,0,2023-05-05 01:05:58,2023-05-05 01:07:33,0.0
15406,94,46,1683248770,,0,1683248776,7.500.000,0,0,1,0,2023-05-05 01:06:10,2023-05-05 01:06:16,75.0
15408,94,46,1683248849,,0,1683248857,5.000.000,0,0,2,0,2023-05-05 01:07:29,2023-05-05 01:07:37,50.0
15409,94,46,1683249008,,0,1683249013,7.500.000,0,0,3,0,2023-05-05 01:10:08,2023-05-05 01:10:13,75.0
15411,91,65,1683249203,,0,0,,0,0,2,0,2023-05-05 01:13:23,1970-01-01 00:00:00,
15412,91,65,1683249259,,0,0,,0,0,2,0,2023-05-05 01:14:19,1970-01-01 00:00:00,
15413,91,65,1683249479,,0,0,,0,0,2,0,2023-05-05 01:17:59,1970-01-01 00:00:00,
15414,91,65,1683249519,,0,0,,0,0,2,0,2023-05-05 01:18:39,1970-01-01 00:00:00,
15415,91,65,1683249763,,0,0,,0,0,2,0,2023-05-05 01:22:43,1970-01-01 00:00:00,
15416,91,65,1683249829,,0,0,,0,0,2,0,2023-05-05 01:23:49,1970-01-01 00:00:00,
15418,91,65,1683249876,,0,0,,0,0,2,0,2023-05-05 01:24:36,1970-01-01 00:00:00,
15419,91,65,1683249923,,0,1683249989,0,0,0,3,0,2023-05-05 01:25:23,2023-05-05 01:26:29,0.0
15420,91,65,1683250254,,0,0,,0,0,3,0,2023-05-05 01:30:54,1970-01-01 00:00:00,
15421,91,65,1683250278,,0,0,,0,0,3,0,2023-05-05 01:31:18,1970-01-01 00:00:00,
15422,91,65,1683250478,,0,0,,0,0,3,0,2023-05-05 01:34:38,1970-01-01 00:00:00,
15424,91,65,1683250610,,0,0,,0,0,3,0,2023-05-05 01:36:50,1970-01-01 00:00:00,
15425,91,65,1683250699,,0,0,,0,0,3,0,2023-05-05 01:38:19,1970-01-01 00:00:00,
15428,76,21,1683251056,,0,0,,0,0,0,0,2023-05-05 01:44:16,1970-01-01 00:00:00,
15433,76,21,1683251107,,0,0,,0,0,0,0,2023-05-05 01:45:07,1970-01-01 00:00:00,
15435,76,21,1683251165,,0,0,,0,0,0,0,2023-05-05 01:46:05,1970-01-01 00:00:00,
15438,76,21,1683251222,,0,0,,0,0,0,0,2023-05-05 01:47:02,1970-01-01 00:00:00,
15439,76,21,1683251228,,0,0,,0,0,0,0,2023-05-05 01:47:08,1970-01-01 00:00:00,
15440,91,65,1683251268,,0,0,,0,0,3,0,2023-05-05 01:47:48,1970-01-01 00:00:00,
15443,91,65,1683251357,,0,0,,0,0,3,0,2023-05-05 01:49:17,1970-01-01 00:00:00,
15444,91,65,1683251410,,0,0,,0,0,3,0,2023-05-05 01:50:10,1970-01-01 00:00:00,
15445,91,65,1683251524,,0,0,,0,0,3,0,2023-05-05 01:52:04,1970-01-01 00:00:00,
15447,91,65,1683251620,,0,0,,0,0,3,0,2023-05-05 01:53:40,1970-01-01 00:00:00,
15448,91,65,1683251750,,0,0,,0,0,3,0,2023-05-05 01:55:50,1970-01-01 00:00:00,
15449,91,65,1683251772,,0,0,,0,0,3,0,2023-05-05 01:56:12,1970-01-01 00:00:00,
15450,76,21,1683251777,,0,0,,0,0,0,0,2023-05-05 01:56:17,1970-01-01 00:00:00,
15451,76,21,1683251847,,0,0,,0,0,0,0,2023-05-05 01:57:27,1970-01-01 00:00:00,
15454,91,65,1683251866,,0,0,,0,0,3,0,2023-05-05 01:57:46,1970-01-01 00:00:00,
15456,76,21,1683251881,,0,0,,0,0,0,0,2023-05-05 01:58:01,1970-01-01 00:00:00,
15457,76,21,1683251913,,0,0,,0,0,0,0,2023-05-05 01:58:33,1970-01-01 00:00:00,
15459,91,65,1683251944,,0,0,,0,0,3,0,2023-05-05 01:59:04,1970-01-01 00:00:00,
15461,76,21,1683251968,,0,0,,0,0,0,0,2023-05-05 01:59:28,1970-01-01 00:00:00,
15464,76,21,1683252001,,0,0,,0,0,0,0,2023-05-05 02:00:01,1970-01-01 00:00:00,
15465,76,21,1683252032,,0,0,,0,0,0,0,2023-05-05 02:00:32,1970-01-01 00:00:00,
15466,76,21,1683252070,,0,1683252073,800.000,0,0,1,0,2023-05-05 02:01:10,2023-05-05 02:01:13,8.0
15467,91,65,1683252122,,0,1683252129,0,0,0,4,0,2023-05-05 02:02:02,2023-05-05 02:02:09,0.0
15469,76,21,1683252132,,0,0,,0,0,1,0,2023-05-05 02:02:12,1970-01-01 00:00:00,
15471,91,65,1683252176,,0,0,,0,0,4,0,2023-05-05 02:02:56,1970-01-01 00:00:00,
15472,76,21,1683252187,,0,0,,0,0,1,0,2023-05-05 02:03:07,1970-01-01 00:00:00,
15473,76,21,1683252202,,0,1683252226,800.000,0,0,2,0,2023-05-05 02:03:22,2023-05-05 02:03:46,8.0
15474,91,65,1683252234,,0,0,,0,0,4,0,2023-05-05 02:03:54,1970-01-01 00:00:00,
15475,76,21,1683252259,,0,1683252268,1.000.000,0,0,3,0,2023-05-05 02:04:19,2023-05-05 02:04:28,10.0
15476,75,21,1683252314,,0,0,,0,0,0,0,2023-05-05 02:05:14,1970-01-01 00:00:00,
15479,91,65,1683252371,,0,0,,0,0,4,0,2023-05-05 02:06:11,1970-01-01 00:00:00,
15481,75,21,1683252408,,0,0,,0,0,0,0,2023-05-05 02:06:48,1970-01-01 00:00:00,
15483,91,65,1683252458,,0,0,,0,0,4,0,2023-05-05 02:07:38,1970-01-01 00:00:00,
15485,90,60,1683252483,,0,0,,0,0,0,0,2023-05-05 02:08:03,1970-01-01 00:00:00,
15486,91,65,1683252532,,0,0,,0,0,4,0,2023-05-05 02:08:52,1970-01-01 00:00:00,
15487,75,21,1683252625,,0,0,,0,0,0,0,2023-05-05 02:10:25,1970-01-01 00:00:00,
15488,91,65,1683252633,,0,0,,0,0,4,0,2023-05-05 02:10:33,1970-01-01 00:00:00,
15489,90,60,1683252638,,0,0,,0,0,0,0,2023-05-05 02:10:38,1970-01-01 00:00:00,
15490,90,60,1683252655,,0,0,,0,0,0,0,2023-05-05 02:10:55,1970-01-01 00:00:00,
15491,75,21,1683252691,,0,0,,0,0,0,0,2023-05-05 02:11:31,1970-01-01 00:00:00,
15492,91,65,1683252697,,0,0,,0,0,4,0,2023-05-05 02:11:37,1970-01-01 00:00:00,
15493,75,21,1683252704,,0,1683252708,10.000.000,0,0,1,0,2023-05-05 02:11:44,2023-05-05 02:11:48,100.0
15495,90,60,1683252715,,0,0,,0,0,0,0,2023-05-05 02:11:55,1970-01-01 00:00:00,
15496,91,65,1683252750,,0,0,,0,0,4,0,2023-05-05 02:12:30,1970-01-01 00:00:00,
15497,91,65,1683252791,,0,1683252957,0,0,0,5,0,2023-05-05 02:13:11,2023-05-05 02:15:57,0.0
15498,90,60,1683252802,,0,0,,0,0,0,0,2023-05-05 02:13:22,1970-01-01 00:00:00,
15499,90,60,1683252841,,0,0,,0,0,0,0,2023-05-05 02:14:01,1970-01-01 00:00:00,
15500,90,60,1683252937,,0,0,,0,0,0,0,2023-05-05 02:15:37,1970-01-01 00:00:00,
15502,90,60,1683252993,,0,0,,0,0,0,0,2023-05-05 02:16:33,1970-01-01 00:00:00,
15503,91,65,1683253003,,0,1683253096,0,0,0,6,0,2023-05-05 02:16:43,2023-05-05 02:18:16,0.0
15505,90,60,1683253044,,0,0,,0,0,0,0,2023-05-05 02:17:24,1970-01-01 00:00:00,
15507,90,60,1683253123,,0,0,,0,0,0,0,2023-05-05 02:18:43,1970-01-01 00:00:00,
15509,90,60,1683253160,,0,0,,0,0,0,0,2023-05-05 02:19:20,1970-01-01 00:00:00,
15511,91,65,1683253172,,0,1683253179,0,0,0,7,0,2023-05-05 02:19:32,2023-05-05 02:19:39,0.0
15513,90,60,1683253191,,0,0,,0,0,0,0,2023-05-05 02:19:51,1970-01-01 00:00:00,
15514,90,60,1683253262,,0,0,,0,0,0,0,2023-05-05 02:21:02,1970-01-01 00:00:00,
15515,90,60,1683253337,,0,1683253365,600.000,0,0,1,0,2023-05-05 02:22:17,2023-05-05 02:22:45,6.0
15516,91,65,1683253364,,0,1683278839,0,0,0,8,0,2023-05-05 02:22:44,2023-05-05 09:27:19,0.0
15517,90,60,1683253492,,0,1683253497,800.000,0,0,2,0,2023-05-05 02:24:52,2023-05-05 02:24:57,8.0
15531,91,65,1683279370,,0,1683279625,0,0,0,9,0,2023-05-05 09:36:10,2023-05-05 09:40:25,0.0
15532,91,65,1683279720,,0,0,,0,0,9,0,2023-05-05 09:42:00,1970-01-01 00:00:00,
15533,91,65,1683279953,,0,1683280001,0,0,0,10,0,2023-05-05 09:45:53,2023-05-05 09:46:41,0.0
15534,91,65,1683280296,,0,0,,0,0,10,0,2023-05-05 09:51:36,1970-01-01 00:00:00,
15535,91,65,1683280338,,0,0,,0,0,10,0,2023-05-05 09:52:18,1970-01-01 00:00:00,
15536,91,65,1683280442,,0,0,,0,0,10,0,2023-05-05 09:54:02,1970-01-01 00:00:00,
15537,91,65,1683280463,,0,0,,0,0,10,0,2023-05-05 09:54:23,1970-01-01 00:00:00,
15546,91,65,1683280897,,0,0,,0,0,10,0,2023-05-05 10:01:37,1970-01-01 00:00:00,
15547,91,65,1683281034,,0,0,,0,0,10,0,2023-05-05 10:03:54,1970-01-01 00:00:00,
15548,91,65,1683281101,,0,0,,0,0,10,0,2023-05-05 10:05:01,1970-01-01 00:00:00,
15550,91,65,1683281157,,0,0,,0,0,10,0,2023-05-05 10:05:57,1970-01-01 00:00:00,
15556,91,65,1683281645,,0,0,,0,0,10,0,2023-05-05 10:14:05,1970-01-01 00:00:00,
15557,91,65,1683281911,,0,0,,0,0,10,0,2023-05-05 10:18:31,1970-01-01 00:00:00,
15558,91,65,1683282001,,0,0,,0,0,10,0,2023-05-05 10:20:01,1970-01-01 00:00:00,
15559,91,65,1683282083,,0,0,,0,0,10,0,2023-05-05 10:21:23,1970-01-01 00:00:00,
15560,91,65,1683282147,,0,0,,0,0,10,0,2023-05-05 10:22:27,1970-01-01 00:00:00,
15561,91,65,1683282497,,0,0,,0,0,10,0,2023-05-05 10:28:17,1970-01-01 00:00:00,
15562,91,65,1683282648,,0,0,,0,0,10,0,2023-05-05 10:30:48,1970-01-01 00:00:00,
15563,91,65,1683282819,,0,0,,0,0,10,0,2023-05-05 10:33:39,1970-01-01 00:00:00,
15564,91,65,1683282874,,0,0,,0,0,10,0,2023-05-05 10:34:34,1970-01-01 00:00:00,
15565,91,65,1683282921,,0,0,,0,0,10,0,2023-05-05 10:35:21,1970-01-01 00:00:00,
15566,91,65,1683283067,,0,0,,0,0,10,0,2023-05-05 10:37:47,1970-01-01 00:00:00,
15570,91,65,1683283194,,0,0,,0,0,10,0,2023-05-05 10:39:54,1970-01-01 00:00:00,
15572,91,65,1683283303,,0,0,,0,0,10,0,2023-05-05 10:41:43,1970-01-01 00:00:00,
15573,91,65,1683283392,,0,0,,0,0,10,0,2023-05-05 10:43:12,1970-01-01 00:00:00,
15575,91,65,1683283450,,0,0,,0,0,10,0,2023-05-05 10:44:10,1970-01-01 00:00:00,
15577,91,65,1683283514,,0,0,,0,0,10,0,2023-05-05 10:45:14,1970-01-01 00:00:00,
15578,91,65,1683283561,,0,0,,0,0,10,0,2023-05-05 10:46:01,1970-01-01 00:00:00,
15580,91,65,1683283795,,0,0,,0,0,10,0,2023-05-05 10:49:55,1970-01-01 00:00:00,
15582,83,47,1683283847,,0,0,,0,0,0,0,2023-05-05 10:50:47,1970-01-01 00:00:00,
15584,83,47,1683283905,,0,1683283935,0,0,0,1,0,2023-05-05 10:51:45,2023-05-05 10:52:15,0.0
15585,91,65,1683284041,,0,0,,0,0,10,0,2023-05-05 10:54:01,1970-01-01 00:00:00,
15588,91,65,1683284166,,0,1683284209,250.000,0,0,11,0,2023-05-05 10:56:06,2023-05-05 10:56:49,2.5
15590,91,65,1683284256,,0,0,,0,0,11,0,2023-05-05 10:57:36,1970-01-01 00:00:00,
15591,91,65,1683284307,,0,1683284350,250.000,0,0,12,0,2023-05-05 10:58:27,2023-05-05 10:59:10,2.5
15592,91,65,1683284548,,0,0,,0,0,12,0,2023-05-05 11:02:28,1970-01-01 00:00:00,
15593,91,65,1683284601,,0,0,,0,0,12,0,2023-05-05 11:03:21,1970-01-01 00:00:00,
15595,91,65,1683284621,,0,0,,0,0,12,0,2023-05-05 11:03:41,1970-01-01 00:00:00,
15597,91,65,1683284748,,0,0,,0,0,12,0,2023-05-05 11:05:48,1970-01-01 00:00:00,
15598,91,65,1683284829,,0,0,,0,0,12,0,2023-05-05 11:07:09,1970-01-01 00:00:00,
15599,91,65,1683284855,,0,0,,0,0,12,0,2023-05-05 11:07:35,1970-01-01 00:00:00,
15600,91,65,1683284935,,0,0,,0,0,12,0,2023-05-05 11:08:55,1970-01-01 00:00:00,
15601,87,37,1683285731,,0,1683285743,667.000,0,0,10,0,2023-05-05 11:22:11,2023-05-05 11:22:23,6.67
15604,87,37,1683285938,,0,1683285942,667.000,0,0,11,0,2023-05-05 11:25:38,2023-05-05 11:25:42,6.67
15606,87,37,1683286140,,0,0,,0,0,11,0,2023-05-05 11:29:00,1970-01-01 00:00:00,
15608,87,37,1683286176,,0,0,,0,0,11,0,2023-05-05 11:29:36,1970-01-01 00:00:00,
15609,87,37,1683286238,,0,0,,0,0,11,0,2023-05-05 11:30:38,1970-01-01 00:00:00,
15610,88,22,1683286490,,0,1683286507,1.000.000,0,0,1,0,2023-05-05 11:34:50,2023-05-05 11:35:07,10.0
15611,94,37,1683286636,,0,0,,0,0,4,0,2023-05-05 11:37:16,1970-01-01 00:00:00,
15612,94,37,1683286719,,0,0,,0,0,4,0,2023-05-05 11:38:39,1970-01-01 00:00:00,
15613,90,22,1683286733,,0,0,,0,0,0,0,2023-05-05 11:38:53,1970-01-01 00:00:00,
15614,94,37,1683286750,,0,0,,0,0,4,0,2023-05-05 11:39:10,1970-01-01 00:00:00,
15617,90,22,1683286791,,0,0,,0,0,0,0,2023-05-05 11:39:51,1970-01-01 00:00:00,
15619,94,37,1683286834,,0,0,,0,0,4,0,2023-05-05 11:40:34,1970-01-01 00:00:00,
15620,94,37,1683286868,,0,1683286925,0,0,0,5,0,2023-05-05 11:41:08,2023-05-05 11:42:05,0.0
15622,94,37,1683286965,,0,1683286978,7.500.000,0,0,6,0,2023-05-05 11:42:45,2023-05-05 11:42:58,75.0
15623,94,37,1683287007,,0,1683287011,7.500.000,0,0,7,0,2023-05-05 11:43:27,2023-05-05 11:43:31,75.0
15624,88,40,1683287008,,0,0,,0,0,1,0,2023-05-05 11:43:28,1970-01-01 00:00:00,
15625,94,37,1683287029,,0,1683287033,7.500.000,0,0,8,0,2023-05-05 11:43:49,2023-05-05 11:43:53,75.0
15626,88,40,1683287038,,0,0,,0,0,1,0,2023-05-05 11:43:58,1970-01-01 00:00:00,
15627,88,40,1683287087,,0,0,,0,0,1,0,2023-05-05 11:44:47,1970-01-01 00:00:00,
15628,90,22,1683287108,,0,0,,0,0,0,0,2023-05-05 11:45:08,1970-01-01 00:00:00,
15629,90,22,1683287202,,0,1683287292,800.000,0,0,1,0,2023-05-05 11:46:42,2023-05-05 11:48:12,8.0
15630,88,40,1683287287,,0,0,,0,0,1,0,2023-05-05 11:48:07,1970-01-01 00:00:00,
15631,88,40,1683287339,,0,0,,0,0,1,0,2023-05-05 11:48:59,1970-01-01 00:00:00,
15632,90,20,1683287374,,0,0,,0,0,0,0,2023-05-05 11:49:34,1970-01-01 00:00:00,
15633,90,22,1683287406,,0,1683287409,1.000.000,0,0,2,0,2023-05-05 11:50:06,2023-05-05 11:50:09,10.0
15634,88,40,1683287492,,0,0,,0,0,1,0,2023-05-05 11:51:32,1970-01-01 00:00:00,
15635,90,20,1683287549,,0,0,,0,0,0,0,2023-05-05 11:52:29,1970-01-01 00:00:00,
15639,90,20,1683287605,,0,0,,0,0,0,0,2023-05-05 11:53:25,1970-01-01 00:00:00,
15641,88,40,1683287633,,0,0,,0,0,1,0,2023-05-05 11:53:53,1970-01-01 00:00:00,
15642,90,20,1683287658,,0,1683287662,200.000,0,0,1,0,2023-05-05 11:54:18,2023-05-05 11:54:22,2.0
15643,88,40,1683287696,,0,0,,0,0,1,0,2023-05-05 11:54:56,1970-01-01 00:00:00,
15644,88,40,1683287768,,0,0,,0,0,1,0,2023-05-05 11:56:08,1970-01-01 00:00:00,
15646,88,40,1683287845,,0,0,,0,0,1,0,2023-05-05 11:57:25,1970-01-01 00:00:00,
15648,88,40,1683287893,,0,0,,0,0,1,0,2023-05-05 11:58:13,1970-01-01 00:00:00,
15649,88,40,1683287927,,0,0,,0,0,1,0,2023-05-05 11:58:47,1970-01-01 00:00:00,
15650,88,40,1683287966,,0,0,,0,0,1,0,2023-05-05 11:59:26,1970-01-01 00:00:00,
15653,88,40,1683288004,,0,0,,0,0,1,0,2023-05-05 12:00:04,1970-01-01 00:00:00,
15657,88,40,1683288041,,0,0,,0,0,1,0,2023-05-05 12:00:41,1970-01-01 00:00:00,
15659,88,40,1683288083,,0,0,,0,0,1,0,2023-05-05 12:01:23,1970-01-01 00:00:00,
15660,88,40,1683288125,,0,0,,0,0,1,0,2023-05-05 12:02:05,1970-01-01 00:00:00,
15661,90,20,1683288158,,0,0,,0,0,1,0,2023-05-05 12:02:38,1970-01-01 00:00:00,
15662,88,40,1683288165,,0,0,,0,0,1,0,2023-05-05 12:02:45,1970-01-01 00:00:00,
15664,88,40,1683288286,,0,0,,0,0,1,0,2023-05-05 12:04:46,1970-01-01 00:00:00,
15665,90,20,1683288319,,0,0,,0,0,1,0,2023-05-05 12:05:19,1970-01-01 00:00:00,
15669,90,20,1683288352,,0,1683288356,1.000.000,0,0,2,0,2023-05-05 12:05:52,2023-05-05 12:05:56,10.0
15671,88,40,1683288589,,0,0,,0,0,1,0,2023-05-05 12:09:49,1970-01-01 00:00:00,
15674,88,40,1683288644,,0,0,,0,0,1,0,2023-05-05 12:10:44,1970-01-01 00:00:00,
15676,88,40,1683288698,,0,0,,0,0,1,0,2023-05-05 12:11:38,1970-01-01 00:00:00,
15677,88,40,1683288730,,0,0,,0,0,1,0,2023-05-05 12:12:10,1970-01-01 00:00:00,
15681,88,40,1683288850,,0,0,,0,0,1,0,2023-05-05 12:14:10,1970-01-01 00:00:00,
15685,88,40,1683288914,,0,0,,0,0,1,0,2023-05-05 12:15:14,1970-01-01 00:00:00,
15686,91,65,1683288937,,0,1683288997,250.000,0,0,13,0,2023-05-05 12:15:37,2023-05-05 12:16:37,2.5
15687,90,26,1683289026,,0,0,,0,0,7,0,2023-05-05 12:17:06,1970-01-01 00:00:00,
15688,91,22,1683289174,,0,0,,0,0,0,0,2023-05-05 12:19:34,1970-01-01 00:00:00,
15690,91,65,1683289208,,0,0,,0,0,13,0,2023-05-05 12:20:08,1970-01-01 00:00:00,
15691,91,22,1683289230,,0,0,,0,0,0,0,2023-05-05 12:20:30,1970-01-01 00:00:00,
15692,91,22,1683289271,,0,0,,0,0,0,0,2023-05-05 12:21:11,1970-01-01 00:00:00,
15693,91,65,1683289288,,0,0,,0,0,13,0,2023-05-05 12:21:28,1970-01-01 00:00:00,
15694,90,26,1683289291,,0,1683289301,0,0,0,8,0,2023-05-05 12:21:31,2023-05-05 12:21:41,0.0
15695,91,22,1683289312,,0,1683289356,750.000,0,0,1,0,2023-05-05 12:21:52,2023-05-05 12:22:36,7.5
15696,90,26,1683289321,,0,0,,0,0,8,0,2023-05-05 12:22:01,1970-01-01 00:00:00,
15697,91,65,1683289353,,0,0,,0,0,13,0,2023-05-05 12:22:33,1970-01-01 00:00:00,
15698,90,26,1683289363,,0,1683289379,200.000,0,0,9,0,2023-05-05 12:22:43,2023-05-05 12:22:59,2.0
15699,91,22,1683289391,,0,1683289395,1.000.000,0,0,2,0,2023-05-05 12:23:11,2023-05-05 12:23:15,10.0
15701,91,65,1683289401,,0,0,,0,0,13,0,2023-05-05 12:23:21,1970-01-01 00:00:00,
15703,91,65,1683289538,,0,0,,0,0,13,0,2023-05-05 12:25:38,1970-01-01 00:00:00,
15704,91,20,1683289539,,0,0,,0,0,0,0,2023-05-05 12:25:39,1970-01-01 00:00:00,
15705,90,26,1683289557,,0,1683289624,200.000,0,0,10,0,2023-05-05 12:25:57,2023-05-05 12:27:04,2.0
15706,91,65,1683289625,,0,0,,0,0,13,0,2023-05-05 12:27:05,1970-01-01 00:00:00,
15707,90,26,1683289656,,0,1683289659,200.000,0,0,11,0,2023-05-05 12:27:36,2023-05-05 12:27:39,2.0
15708,91,65,1683289672,,0,0,,0,0,13,0,2023-05-05 12:27:52,1970-01-01 00:00:00,
15709,90,26,1683289689,,0,1683289693,200.000,0,0,12,0,2023-05-05 12:28:09,2023-05-05 12:28:13,2.0
15710,91,65,1683289732,,0,0,,0,0,13,0,2023-05-05 12:28:52,1970-01-01 00:00:00,
15712,91,65,1683289782,,0,0,,0,0,13,0,2023-05-05 12:29:42,1970-01-01 00:00:00,
15713,90,26,1683289782,,0,1683289786,1.000.000,0,0,13,0,2023-05-05 12:29:42,2023-05-05 12:29:46,10.0
15715,91,20,1683289868,,0,0,,0,0,0,0,2023-05-05 12:31:08,1970-01-01 00:00:00,
15717,91,20,1683289883,,0,0,,0,0,0,0,2023-05-05 12:31:23,1970-01-01 00:00:00,
15718,91,65,1683289891,,0,0,,0,0,13,0,2023-05-05 12:31:31,1970-01-01 00:00:00,
15721,91,65,1683290127,,0,0,,0,0,13,0,2023-05-05 12:35:27,1970-01-01 00:00:00,
15722,91,65,1683290148,,0,0,,0,0,13,0,2023-05-05 12:35:48,1970-01-01 00:00:00,
15724,91,65,1683290207,,0,0,,0,0,13,0,2023-05-05 12:36:47,1970-01-01 00:00:00,
15725,91,20,1683290320,,0,0,,0,0,0,0,2023-05-05 12:38:40,1970-01-01 00:00:00,
15726,90,40,1683290339,,0,0,,0,0,0,0,2023-05-05 12:38:59,1970-01-01 00:00:00,
15727,91,65,1683290416,,0,0,,0,0,13,0,2023-05-05 12:40:16,1970-01-01 00:00:00,
15728,91,65,1683290439,,0,0,,0,0,13,0,2023-05-05 12:40:39,1970-01-01 00:00:00,
15729,91,20,1683290459,,0,0,,0,0,0,0,2023-05-05 12:40:59,1970-01-01 00:00:00,
15730,91,60,1683290475,,0,0,,0,0,0,0,2023-05-05 12:41:15,1970-01-01 00:00:00,
15731,91,60,1683290502,,0,0,,0,0,0,0,2023-05-05 12:41:42,1970-01-01 00:00:00,
15732,91,60,1683290548,,0,0,,0,0,0,0,2023-05-05 12:42:28,1970-01-01 00:00:00,
15733,90,40,1683290562,,0,0,,0,0,0,0,2023-05-05 12:42:42,1970-01-01 00:00:00,
15734,90,40,1683290569,,0,0,,0,0,0,0,2023-05-05 12:42:49,1970-01-01 00:00:00,
15737,90,40,1683290640,,0,0,,0,0,0,0,2023-05-05 12:44:00,1970-01-01 00:00:00,
15738,90,40,1683290669,,0,0,,0,0,0,0,2023-05-05 12:44:29,1970-01-01 00:00:00,
15739,91,60,1683290707,,0,0,,0,0,0,0,2023-05-05 12:45:07,1970-01-01 00:00:00,
15740,90,40,1683290717,,0,0,,0,0,0,0,2023-05-05 12:45:17,1970-01-01 00:00:00,
15741,91,60,1683290726,,0,0,,0,0,0,0,2023-05-05 12:45:26,1970-01-01 00:00:00,
15742,91,20,1683290727,,0,0,,0,0,0,0,2023-05-05 12:45:27,1970-01-01 00:00:00,
15743,90,40,1683290750,,0,0,,0,0,0,0,2023-05-05 12:45:50,1970-01-01 00:00:00,
15745,91,60,1683290773,,0,0,,0,0,0,0,2023-05-05 12:46:13,1970-01-01 00:00:00,
15746,91,20,1683290811,,0,0,,0,0,0,0,2023-05-05 12:46:51,1970-01-01 00:00:00,
15747,91,60,1683290826,,0,0,,0,0,0,0,2023-05-05 12:47:06,1970-01-01 00:00:00,
15748,90,40,1683290830,,0,0,,0,0,0,0,2023-05-05 12:47:10,1970-01-01 00:00:00,
15750,90,40,1683290865,,0,0,,0,0,0,0,2023-05-05 12:47:45,1970-01-01 00:00:00,
15751,91,20,1683290875,,0,0,,0,0,0,0,2023-05-05 12:47:55,1970-01-01 00:00:00,
15752,91,60,1683290891,,0,0,,0,0,0,0,2023-05-05 12:48:11,1970-01-01 00:00:00,
15753,90,40,1683290903,,0,0,,0,0,0,0,2023-05-05 12:48:23,1970-01-01 00:00:00,
15754,90,40,1683291033,,0,0,,0,0,0,0,2023-05-05 12:50:33,1970-01-01 00:00:00,
15755,90,40,1683291073,,0,0,,0,0,0,0,2023-05-05 12:51:13,1970-01-01 00:00:00,
15757,90,40,1683291122,,0,0,,0,0,0,0,2023-05-05 12:52:02,1970-01-01 00:00:00,
15758,90,40,1683291154,,0,1683291159,1.000.000,0,0,1,0,2023-05-05 12:52:34,2023-05-05 12:52:39,10.0
15759,91,60,1683291271,,0,0,,0,0,0,0,2023-05-05 12:54:31,1970-01-01 00:00:00,
15760,91,40,1683291276,,0,0,,0,0,2,0,2023-05-05 12:54:36,1970-01-01 00:00:00,
15761,91,60,1683291288,,0,1683291338,750.000,0,0,1,0,2023-05-05 12:54:48,2023-05-05 12:55:38,7.5
15762,91,40,1683291325,,0,1683318671,0,0,0,3,0,2023-05-05 12:55:25,2023-05-05 20:31:11,0.0
15763,91,20,1683291379,,0,1683291382,0,0,0,1,0,2023-05-05 12:56:19,2023-05-05 12:56:22,0.0
15764,91,60,1683291383,,0,1683291389,750.000,0,0,2,0,2023-05-05 12:56:23,2023-05-05 12:56:29,7.5
15765,76,22,1683291400,,0,0,,0,0,0,0,2023-05-05 12:56:40,1970-01-01 00:00:00,
15766,76,22,1683291463,,0,0,,0,0,0,0,2023-05-05 12:57:43,1970-01-01 00:00:00,
15767,91,20,1683291477,,0,1683291480,0,0,0,2,0,2023-05-05 12:57:57,2023-05-05 12:58:00,0.0
